simulation,position,driver_id,driver_name,best_time,q1_time,q2_time,q3_time,eliminated_in
77,7,PIA,Oscar Piastri,80.513,80.530,80.513,80.663,
77,8,STR,Lance Stroll,80.569,80.694,80.569,80.690,
77,9,ALO,Fernando Alonso,80.601,80.601,80.641,80.844,
77,10,MAG,Kevin Magnussen,80.621,80.621,81.060,,Q2
77,11,HUL,Nico Hulkenberg,80.622,80.886,80.622,80.978,
77,12,RUS,George Russell,80.629,80.710,80.710,80.629,
77,13,ALB,Alexander Albon,80.708,80.708,80.894,,Q2
77,14,ZHO,Zhou Guanyu,80.731,80.833,80.731,,Q2
77,15,TSU,Yuki Tsunoda,80.823,80.823,80.979,,Q2
77,16,BOT,Valtteri Bottas,80.903,80.903,,,Q1
77,17,GAS,Pierre Gasly,80.946,80.946,,,Q1
77,18,SAR,Logan Sargeant,80.958,80.958,,,Q1
77,19,RIC,Daniel Ricciardo,81.010,81.010,,,Q1
77,20,OCO,Esteban Ocon,81.040,81.040,,,Q1
78,1,VER,Max Verstappen,79.906,80.398,79.906,80.239,
78,2,LEC,Charles Leclerc,80.161,80.167,80.161,80.703,
78,3,NOR,Lando Norris,80.208,80.410,80.208,80.301,
78,4,HAM,Lewis Hamilton,80.321,80.321,80.349,80.562,
78,5,PER,Sergio Perez,80.339,80.339,80.353,80.357,
78,6,PIA,Oscar Piastri,80.421,80.568,80.553,80.421,
78,7,SAI,Carlos Sainz,80.451,80.523,80.451,80.471,
78,8,STR,Lance Stroll,80.456,80.648,80.598,80.456,
78,9,GAS,Pierre Gasly,80.490,80.763,80.490,80.686,
78,10,RIC,Daniel Ricciardo,80.614,80.614,80.988,,Q2
78,11,ALO,Fernando Alonso,80.654,80.654,80.762,80.750,
78,12,OCO,Esteban Ocon,80.716,80.716,80.880,,Q2
78,13,MAG,Kevin Magnussen,80.731,80.731,81.015,,Q2
78,14,SAR,Logan Sargeant,80.743,80.743,80.844,,Q2
78,15,ALB,Alexander Albon,80.754,80.754,80.795,,Q2
78,16,RUS,George Russell,80.789,80.789,,,Q1
78,17,ZHO,Zhou Guanyu,80.828,80.828,,,Q1
78,18,BOT,Valtteri Bottas,80.902,80.902,,,Q1
78,19,HUL,Nico Hulkenberg,81.006,81.006,,,Q1
78,20,TSU,Yuki Tsunoda,81.034,81.034,,,Q1
79,1,LEC,Charles Leclerc,80.175,80.500,80.175,80.427,
79,2,VER,Max Verstappen,80.198,80.229,80.215,80.198,
79,3,NOR,Lando Norris,80.249,80.288,80.249,80.491,
79,4,SAI,Carlos Sainz,80.268,80.268,80.316,80.376,
79,5,PIA,Oscar Piastri,80.309,80.494,80.603,80.309,
79,6,PER,Sergio Perez,80.309,80.402,80.322,80.309,
79,7,RUS,George Russell,80.320,80.584,80.320,80.500,
79,8,GAS,Pierre Gasly,80.407,80.843,80.407,80.720,
79,9,ALO,Fernando Alonso,80.447,80.599,80.447,80.757,
79,10,HAM,Lewis Hamilton,80.562,80.562,80.727,80.758,
79,11,STR,Lance Stroll,80.618,80.618,80.855,,Q2
79,12,TSU,Yuki Tsunoda,80.662,80.662,81.045,,Q2
79,13,MAG,Kevin Magnussen,80.743,80.827,80.743,,Q2
79,14,HUL,Nico Hulkenberg,80.763,80.763,80.924,,Q2
79,15,BOT,Valtteri Bottas,80.806,80.806,80.931,,Q2
79,16,SAR,Logan Sargeant,80.873,80.873,,,Q1
79,17,ALB,Alexander Albon,80.914,80.914,,,Q1
79,18,OCO,Esteban Ocon,80.992,80.992,,,Q1
79,19,RIC,Daniel Ricciardo,81.105,81.105,,,Q1
79,20,ZHO,Zhou Guanyu,81.137,81.137,,,Q1
80,1,PER,Sergio Perez,80.124,80.347,80.124,80.373,
80,2,LEC,Charles Leclerc,80.173,80.541,80.312,80.173,
80,3,VER,Max Verstappen,80.200,80.292,80.200,80.379,
80,4,RUS,George Russell,80.230,80.230,80.469,80.323,
80,5,PIA,Oscar Piastri,80.270,80.270,80.296,80.590,
80,6,HAM,Lewis Hamilton,80.401,80.401,80.574,80.665,
80,7,NOR,Lando Norris,80.431,80.431,80.461,80.539,
80,8,STR,Lance Stroll,80.435,80.727,80.435,80.485,
80,9,SAI,Carlos Sainz,80.439,80.574,80.439,80.473,
80,10,GAS,Pierre Gasly,80.441,80.441,80.949,,Q2
80,11,ALO,Fernando Alonso,80.509,80.552,80.509,80.638,
80,12,BOT,Valtteri Bottas,80.541,80.541,80.732,,Q2
80,13,OCO,Esteban Ocon,80.603,80.812,80.603,,Q2
80,14,RIC,Daniel Ricciardo,80.735,80.735,80.915,,Q2
80,15,TSU,Yuki Tsunoda,80.882,80.882,80.933,,Q2
80,16,ZHO,Zhou Guanyu,80.936,80.936,,,Q1
80,17,HUL,Nico Hulkenberg,80.947,80.947,,,Q1
80,18,ALB,Alexander Albon,80.963,80.963,,,Q1
80,19,MAG,Kevin Magnussen,80.985,80.985,,,Q1
80,20,SAR,Logan Sargeant,81.278,81.278,,,Q1
81,1,VER,Max Verstappen,80.029,80.272,80.029,80.253,
81,2,LEC,Charles Leclerc,80.146,80.146,80.286,80.298,
81,3,RUS,George Russell,80.252,80.252,80.612,80.656,
81,4,PER,Sergio Perez,80.277,80.434,80.277,80.440,
81,5,PIA,Oscar Piastri,80.335,80.341,80.365,80.335,
81,6,NOR,Lando Norris,80.336,80.473,80.512,80.336,
81,7,SAI,Carlos Sainz,80.411,80.641,80.411,80.449,
81,8,SAR,Logan Sargeant,80.568,80.568,81.079,,Q2
81,9,HAM,Lewis Hamilton,80.609,80.679,80.609,80.730,
81,10,ALO,Fernando Alonso,80.615,80.655,80.615,80.720,
81,11,RIC,Daniel Ricciardo,80.656,80.918,80.656,80.828,
81,12,STR,Lance Stroll,80.683,80.683,80.995,,Q2
81,13,GAS,Pierre Gasly,80.757,80.757,80.906,,Q2
81,14,MAG,Kevin Magnussen,80.772,80.772,80.890,,Q2
81,15,ALB,Alexander Albon,80.840,80.879,80.840,,Q2
81,16,OCO,Esteban Ocon,80.928,80.928,,,Q1
81,17,TSU,Yuki Tsunoda,80.930,80.930,,,Q1
81,18,ZHO,Zhou Guanyu,80.935,80.935,,,Q1
81,19,HUL,Nico Hulkenberg,81.074,81.074,,,Q1
81,20,BOT,Valtteri Bottas,81.162,81.162,,,Q1
82,1,PIA,Oscar Piastri,80.034,80.424,80.034,80.602,
82,2,VER,Max Verstappen,80.116,80.501,80.355,80.116,
82,3,PER,Sergio Perez,80.183,80.309,80.183,80.476,
82,4,SAI,Carlos Sainz,80.243,80.372,80.244,80.243,
82,5,NOR,Lando Norris,80.284,80.577,80.284,80.421,
82,6,HAM,Lewis Hamilton,80.301,80.301,80.344,80.508,
82,7,RUS,George Russell,80.361,80.579,80.472,80.361,
82,8,ALO,Fernando Alonso,80.402,80.405,80.402,80.494,
82,9,LEC,Charles Leclerc,80.421,80.421,80.767,,Q2
82,10,STR,Lance Stroll,80.502,80.502,80.851,,Q2
82,11,TSU,Yuki Tsunoda,80.657,80.838,80.686,80.657,
82,12,GAS,Pierre Gasly,80.716,80.917,80.716,80.922,
82,13,SAR,Logan Sargeant,80.923,80.923,81.259,,Q2
82,14,OCO,Esteban Ocon,80.924,80.924,80.936,,Q2
82,15,BOT,Valtteri Bottas,80.929,80.929,80.956,,Q2
82,16,ALB,Alexander Albon,80.939,80.939,,,Q1
82,17,HUL,Nico Hulkenberg,81.011,81.011,,,Q1
82,18,ZHO,Zhou Guanyu,81.038,81.038,,,Q1
82,19,RIC,Daniel Ricciardo,81.074,81.074,,,Q1
82,20,MAG,Kevin Magnussen,81.159,81.159,,,Q1
83,1,VER,Max Verstappen,80.040,80.299,80.144,80.040,
83,2,LEC,Charles Leclerc,80.183,80.183,80.245,80.220,
83,3,RUS,George Russell,80.303,80.595,80.303,80.576,
83,4,NOR,Lando Norris,80.310,80.404,80.310,80.612,
83,5,PER,Sergio Perez,80.359,80.561,80.418,80.359,
83,6,PIA,Oscar Piastri,80.360,80.473,80.360,80.643,
83,7,ALO,Fernando Alonso,80.382,80.594,80.523,80.382,
83,8,HAM,Lewis Hamilton,80.400,80.400,80.445,80.479,
83,9,SAI,Carlos Sainz,80.481,80.481,80.591,80.531,
83,10,ALB,Alexander Albon,80.662,80.662,80.777,80.760,
83,11,GAS,Pierre Gasly,80.691,80.691,80.801,,Q2
83,12,STR,Lance Stroll,80.716,80.716,80.864,,Q2
83,13,HUL,Nico Hulkenberg,80.726,80.726,80.913,,Q2
83,14,OCO,Esteban Ocon,80.777,80.777,80.841,,Q2
83,15,RIC,Daniel Ricciardo,80.789,80.789,81.042,,Q2
83,16,MAG,Kevin Magnussen,80.805,80.805,,,Q1
83,17,ZHO,Zhou Guanyu,80.884,80.884,,,Q1
83,18,TSU,Yuki Tsunoda,80.996,80.996,,,Q1
83,19,SAR,Logan Sargeant,81.022,81.022,,,Q1
83,20,BOT,Valtteri Bottas,81.041,81.041,,,Q1
84,1,SAI,Carlos Sainz,80.015,80.510,80.117,80.015,
84,2,VER,Max Verstappen,80.139,80.434,80.139,80.291,
84,3,PER,Sergio Perez,80.211,80.250,80.211,80.249,
84,4,LEC,Charles Leclerc,80.235,80.426,80.413,80.235,
84,5,RUS,George Russell,80.271,80.490,80.453,80.271,
84,6,HAM,Lewis Hamilton,80.354,80.354,80.462,80.413,
84,7,NOR,Lando Norris,80.405,80.405,80.428,80.581,
84,8,PIA,Oscar Piastri,80.430,80.705,80.695,80.430,
84,9,ALB,Alexander Albon,80.530,80.889,80.799,80.530,
84,10,ALO,Fernando Alonso,80.563,80.697,80.563,80.763,
84,11,STR,Lance Stroll,80.633,80.633,80.866,,Q2
84,12,BOT,Valtteri Bottas,80.674,80.674,80.954,,Q2
84,13,MAG,Kevin Magnussen,80.837,80.866,80.837,,Q2
84,14,SAR,Logan Sargeant,80.840,80.840,80.878,,Q2
84,15,RIC,Daniel Ricciardo,80.876,80.876,80.955,,Q2
84,16,OCO,Esteban Ocon,80.901,80.901,,,Q1
84,17,GAS,Pierre Gasly,80.938,80.938,,,Q1
84,18,TSU,Yuki Tsunoda,80.970,80.970,,,Q1
84,19,ZHO,Zhou Guanyu,81.091,81.091,,,Q1
84,20,HUL,Nico Hulkenberg,81.106,81.106,,,Q1
85,1,VER,Max Verstappen,80.000,80.225,80.451,80.000,
85,2,SAI,Carlos Sainz,80.145,80.430,80.329,80.145,
85,3,PER,Sergio Perez,80.156,80.315,80.156,80.528,
85,4,LEC,Charles Leclerc,80.204,80.639,80.204,80.681,
85,5,HAM,Lewis Hamilton,80.264,80.544,80.264,80.701,
85,6,RUS,George Russell,80.301,80.301,80.391,80.544,
85,7,NOR,Lando Norris,80.309,80.482,80.309,80.498,
85,8,PIA,Oscar Piastri,80.376,80.376,80.404,80.485,
85,9,GAS,Pierre Gasly,80.518,80.518,81.060,,Q2
85,10,STR,Lance Stroll,80.545,80.817,80.548,80.545,
85,11,ZHO,Zhou Guanyu,80.571,80.571,80.920,,Q2
85,12,ALO,Fernando Alonso,80.594,80.594,80.669,80.662,
85,13,OCO,Esteban Ocon,80.724,80.724,80.946,,Q2
85,14,TSU,Yuki Tsunoda,80.772,80.772,80.853,,Q2
85,15,BOT,Valtteri Bottas,80.917,80.917,80.982,,Q2
85,16,SAR,Logan Sargeant,80.951,80.951,,,Q1
85,17,ALB,Alexander Albon,80.970,80.970,,,Q1
85,18,HUL,Nico Hulkenberg,81.080,81.080,,,Q1
85,19,RIC,Daniel Ricciardo,81.104,81.104,,,Q1
85,20,MAG,Kevin Magnussen,81.264,81.264,,,Q1
86,1,RUS,George Russell,80.212,80.254,80.212,80.672,
86,2,PIA,Oscar Piastri,80.215,80.460,80.616,80.215,
86,3,HAM,Lewis Hamilton,80.281,80.495,80.281,80.360,
86,4,VER,Max Verstappen,80.283,80.311,80.283,80.574,
86,5,SAI,Carlos Sainz,80.288,80.741,80.488,80.288,
86,6,PER,Sergio Perez,80.299,80.343,80.334,80.299,
86,7,NOR,Lando Norris,80.339,80.438,80.339,80.441,
86,8,LEC,Charles Leclerc,80.369,80.369,80.474,80.420,
86,9,OCO,Esteban Ocon,80.484,80.484,80.857,,Q2
86,10,GAS,Pierre Gasly,80.584,80.794,80.601,80.584,
86,11,ALO,Fernando Alonso,80.595,80.734,80.595,80.634,
86,12,STR,Lance Stroll,80.664,80.664,80.697,,Q2
86,13,HUL,Nico Hulkenberg,80.683,80.772,80.683,,Q2
86,14,ALB,Alexander Albon,80.710,80.710,81.027,,Q2
86,15,BOT,Valtteri Bottas,80.909,80.909,81.025,,Q2
86,16,MAG,Kevin Magnussen,80.932,80.932,,,Q1
86,17,SAR,Logan Sargeant,80.988,80.988,,,Q1
86,18,RIC,Daniel Ricciardo,80.994,80.994,,,Q1
86,19,ZHO,Zhou Guanyu,81.020,81.020,,,Q1
86,20,TSU,Yuki Tsunoda,81.030,81.030,,,Q1
87,1,VER,Max Verstappen,80.163,80.305,80.474,80.163,
87,2,RUS,George Russell,80.197,80.197,80.660,80.508,
87,3,LEC,Charles Leclerc,80.292,80.297,80.292,80.308,
87,4,PER,Sergio Perez,80.303,80.303,80.507,80.418,
87,5,HAM,Lewis Hamilton,80.385,80.409,80.385,80.571,
87,6,ALO,Fernando Alonso,80.391,80.603,80.620,80.391,
87,7,NOR,Lando Norris,80.409,80.409,80.505,80.507,
87,8,SAI,Carlos Sainz,80.437,80.575,80.514,80.437,
87,9,PIA,Oscar Piastri,80.457,80.625,80.457,80.543,
87,10,STR,Lance Stroll,80.551,80.653,80.551,80.805,
87,11,RIC,Daniel Ricciardo,80.560,80.560,80.660,,Q2
87,12,MAG,Kevin Magnussen,80.616,80.616,80.915,,Q2
87,13,GAS,Pierre Gasly,80.647,80.647,80.710,,Q2
87,14,HUL,Nico Hulkenberg,80.682,80.682,80.829,,Q2
87,15,OCO,Esteban Ocon,80.687,80.687,80.896,,Q2
87,16,TSU,Yuki Tsunoda,80.848,80.848,,,Q1
87,17,BOT,Valtteri Bottas,80.865,80.865,,,Q1
87,18,SAR,Logan Sargeant,80.931,80.931,,,Q1
87,19,ALB,Alexander Albon,80.950,80.950,,,Q1
87,20,ZHO,Zhou Guanyu,80.982,80.982,,,Q1
88,1,VER,Max Verstappen,80.122,80.195,80.122,80.352,
88,2,NOR,Lando Norris,80.144,80.505,80.490,80.144,
88,3,PER,Sergio Perez,80.188,80.476,80.430,80.188,
88,4,LEC,Charles Leclerc,80.199,80.199,80.283,80.293,
88,5,HAM,Lewis Hamilton,80.304,80.322,80.491,80.304,
88,6,ALO,Fernando Alonso,80.353,80.519,80.709,80.353,
88,7,SAI,Carlos Sainz,80.372,80.392,80.372,80.415,
88,8,PIA,Oscar Piastri,80.372,80.480,80.449,80.372,
88,9,RUS,George Russell,80.420,80.420,80.515,80.533,
88,10,TSU,Yuki Tsunoda,80.506,80.631,80.506,80.732,
88,11,RIC,Daniel Ricciardo,80.603,80.603,80.873,,Q2
88,12,BOT,Valtteri Bottas,80.679,80.679,80.875,,Q2
88,13,OCO,Esteban Ocon,80.695,80.695,80.813,,Q2
88,14,SAR,Logan Sargeant,80.699,80.699,80.769,,Q2
88,15,ALB,Alexander Albon,80.719,80.719,80.850,,Q2
88,16,MAG,Kevin Magnussen,80.746,80.746,,,Q1
88,17,GAS,Pierre Gasly,80.768,80.768,,,Q1
88,18,HUL,Nico Hulkenberg,80.921,80.921,,,Q1
88,19,ZHO,Zhou Guanyu,80.923,80.923,,,Q1
88,20,STR,Lance Stroll,80.986,80.986,,,Q1
89,1,VER,Max Verstappen,80.091,80.163,80.091,80.351,
89,2,RUS,George Russell,80.098,80.098,80.525,80.267,
89,3,SAI,Carlos Sainz,80.188,80.738,80.308,80.188,
89,4,LEC,Charles Leclerc,80.276,80.453,80.515,80.276,
89,5,HAM,Lewis Hamilton,80.281,80.448,80.281,80.332,
89,6,PIA,Oscar Piastri,80.358,80.361,80.358,80.566,
89,7,OCO,Esteban Ocon,80.397,80.397,80.805,,Q2
89,8,NOR,Lando Norris,80.413,80.427,80.576,80.413,
89,9,PER,Sergio Perez,80.427,80.427,80.540,80.549,
89,10,STR,Lance Stroll,80.515,80.648,80.515,80.535,
89,11,ALO,Fernando Alonso,80.520,80.591,80.520,80.696,
89,12,MAG,Kevin Magnussen,80.536,80.536,80.783,,Q2
89,13,RIC,Daniel Ricciardo,80.690,80.690,80.851,,Q2
89,14,BOT,Valtteri Bottas,80.739,80.739,80.862,,Q2
89,15,SAR,Logan Sargeant,80.787,80.787,80.919,,Q2
89,16,GAS,Pierre Gasly,80.805,80.805,,,Q1
89,17,ZHO,Zhou Guanyu,80.876,80.876,,,Q1
89,18,ALB,Alexander Albon,80.927,80.927,,,Q1
89,19,HUL,Nico Hulkenberg,81.063,81.063,,,Q1
89,20,TSU,Yuki Tsunoda,81.110,81.110,,,Q1
90,1,VER,Max Verstappen,80.182,80.292,80.234,80.182,
90,2,SAI,Carlos Sainz,80.288,80.554,80.419,80.288,
90,3,PER,Sergio Perez,80.319,80.693,80.319,80.477,
90,4,RUS,George Russell,80.368,80.489,80.380,80.368,
90,5,LEC,Charles Leclerc,80.368,80.368,80.448,80.523,
90,6,ALO,Fernando Alonso,80.425,80.588,80.578,80.425,
90,7,HAM,Lewis Hamilton,80.441,80.710,80.441,80.491,
90,8,PIA,Oscar Piastri,80.454,80.454,80.694,80.493,
90,9,NOR,Lando Norris,80.461,80.567,80.461,80.562,
90,10,RIC,Daniel Ricciardo,80.622,80.622,80.735,81.044,
90,11,TSU,Yuki Tsunoda,80.676,80.676,80.814,,Q2
90,12,OCO,Esteban Ocon,80.706,80.706,80.765,,Q2
90,13,GAS,Pierre Gasly,80.711,80.711,80.808,,Q2
90,14,ZHO,Zhou Guanyu,80.736,80.736,81.129,,Q2
90,15,SAR,Logan Sargeant,80.764,80.764,80.912,,Q2
90,16,STR,Lance Stroll,80.796,80.796,,,Q1
90,17,ALB,Alexander Albon,80.812,80.812,,,Q1
90,18,BOT,Valtteri Bottas,80.940,80.940,,,Q1
90,19,MAG,Kevin Magnussen,81.044,81.044,,,Q1
90,20,HUL,Nico Hulkenberg,81.189,81.189,,,Q1
91,1,PER,Sergio Perez,80.178,80.289,80.178,80.350,
91,2,SAI,Carlos Sainz,80.185,80.543,80.314,80.185,
91,3,VER,Max Verstappen,80.220,80.392,80.220,80.580,
91,4,LEC,Charles Leclerc,80.272,80.272,80.435,80.662,
91,5,NOR,Lando Norris,80.364,80.364,80.417,80.426,
91,6,HAM,Lewis Hamilton,80.374,80.374,80.554,80.426,
91,7,GAS,Pierre Gasly,80.376,80.776,80.676,80.376,
91,8,RUS,George Russell,80.446,80.446,80.486,80.519,
91,9,ALO,Fernando Alonso,80.474,80.715,80.474,80.732,
91,10,PIA,Oscar Piastri,80.522,80.619,80.522,80.539,
91,11,OCO,Esteban Ocon,80.608,80.608,80.856,,Q2
91,12,STR,Lance Stroll,80.684,80.684,80.798,,Q2
91,13,RIC,Daniel Ricciardo,80.739,80.739,80.744,,Q2
91,14,MAG,Kevin Magnussen,80.758,80.939,80.758,,Q2
91,15,TSU,Yuki Tsunoda,80.762,80.933,80.762,,Q2
91,16,ALB,Alexander Albon,80.954,80.954,,,Q1
91,17,ZHO,Zhou Guanyu,81.041,81.041,,,Q1
91,18,BOT,Valtteri Bottas,81.072,81.072,,,Q1
91,19,HUL,Nico Hulkenberg,81.143,81.143,,,Q1
91,20,SAR,Logan Sargeant,81.152,81.152,,,Q1
92,1,LEC,Charles Leclerc,80.266,80.575,80.266,80.348,
92,2,HAM,Lewis Hamilton,80.301,80.666,80.611,80.301,
92,3,PIA,Oscar Piastri,80.302,80.306,80.669,80.302,
92,4,VER,Max Verstappen,80.312,80.312,80.518,80.533,
92,5,RUS,George Russell,80.337,80.501,80.337,80.455,
92,6,SAI,Carlos Sainz,80.378,80.552,80.378,80.540,
92,7,PER,Sergio Perez,80.422,80.531,80.508,80.422,
92,8,ALO,Fernando Alonso,80.486,80.486,80.558,80.534,
92,9,NOR,Lando Norris,80.542,80.542,80.569,80.637,
92,10,STR,Lance Stroll,80.543,80.762,80.543,80.817,
92,11,BOT,Valtteri Bottas,80.682,80.791,80.682,,Q2
92,12,GAS,Pierre Gasly,80.699,80.699,80.858,,Q2
92,13,RIC,Daniel Ricciardo,80.748,80.749,80.748,,Q2
92,14,OCO,Esteban Ocon,80.801,80.801,80.954,,Q2
92,15,TSU,Yuki Tsunoda,80.830,80.830,80.895,,Q2
92,16,HUL,Nico Hulkenberg,80.876,80.876,,,Q1
92,17,SAR,Logan Sargeant,80.948,80.948,,,Q1
92,18,ZHO,Zhou Guanyu,80.950,80.950,,,Q1
92,19,ALB,Alexander Albon,80.960,80.960,,,Q1
92,20,MAG,Kevin Magnussen,81.091,81.091,,,Q1
93,1,VER,Max Verstappen,80.007,80.407,80.334,80.007,
93,2,PER,Sergio Perez,80.246,80.246,80.525,80.430,
93,3,PIA,Oscar Piastri,80.267,80.425,80.267,80.474,
93,4,SAI,Carlos Sainz,80.270,80.528,80.270,80.558,
93,5,LEC,Charles Leclerc,80.276,80.362,80.412,80.276,
93,6,RUS,George Russell,80.318,80.443,80.527,80.318,
93,7,NOR,Lando Norris,80.325,80.645,80.361,80.325,
93,8,HAM,Lewis Hamilton,80.388,80.587,80.550,80.388,
93,9,OCO,Esteban Ocon,80.531,80.661,80.809,80.531,
93,10,GAS,Pierre Gasly,80.562,80.562,80.861,,Q2
93,11,ALO,Fernando Alonso,80.577,80.577,80.653,80.619,
93,12,MAG,Kevin Magnussen,80.684,80.684,80.925,,Q2
93,13,TSU,Yuki Tsunoda,80.701,80.701,80.959,,Q2
93,14,SAR,Logan Sargeant,80.720,80.720,80.991,,Q2
93,15,BOT,Valtteri Bottas,80.792,80.792,80.906,,Q2
93,16,ZHO,Zhou Guanyu,80.834,80.834,,,Q1
93,17,ALB,Alexander Albon,80.841,80.841,,,Q1
93,18,RIC,Daniel Ricciardo,80.907,80.907,,,Q1
93,19,STR,Lance Stroll,80.935,80.935,,,Q1
93,20,HUL,Nico Hulkenberg,81.011,81.011,,,Q1
94,1,RUS,George Russell,80.117,80.387,80.117,80.260,
94,2,VER,Max Verstappen,80.229,80.387,80.229,80.426,
94,3,HAM,Lewis Hamilton,80.248,80.248,80.429,80.530,
94,4,NOR,Lando Norris,80.303,80.469,80.358,80.303,
94,5,SAI,Carlos Sainz,80.316,80.484,80.630,80.316,
94,6,PIA,Oscar Piastri,80.345,80.345,80.581,80.477,
94,7,PER,Sergio Perez,80.371,80.552,80.371,80.577,
94,8,LEC,Charles Leclerc,80.433,80.433,80.526,80.485,
94,9,ALO,Fernando Alonso,80.569,80.592,80.569,80.674,
94,10,OCO,Esteban Ocon,80.603,80.628,80.603,80.638,
94,11,ALB,Alexander Albon,80.674,80.674,80.763,,Q2
94,12,SAR,Logan Sargeant,80.753,80.753,81.190,,Q2
94,13,ZHO,Zhou Guanyu,80.754,80.754,81.149,,Q2
94,14,MAG,Kevin Magnussen,80.760,80.760,80.910,,Q2
94,15,GAS,Pierre Gasly,80.766,80.766,80.837,,Q2
94,16,TSU,Yuki Tsunoda,80.895,80.895,,,Q1
94,17,RIC,Daniel Ricciardo,80.938,80.938,,,Q1
94,18,HUL,Nico Hulkenberg,80.954,80.954,,,Q1
94,19,BOT,Valtteri Bottas,81.032,81.032,,,Q1
94,20,STR,Lance Stroll,81.086,81.086,,,Q1
95,1,VER,Max Verstappen,80.044,80.184,80.044,80.573,
95,2,RUS,George Russell,80.204,80.395,80.538,80.204,
95,3,LEC,Charles Leclerc,80.236,80.241,80.236,80.563,
95,4,NOR,Lando Norris,80.265,80.492,80.457,80.265,
95,5,PER,Sergio Perez,80.387,80.387,80.451,80.472,
95,6,SAI,Carlos Sainz,80.406,80.406,80.449,80.529,
95,7,STR,Lance Stroll,80.433,80.433,80.851,,Q2
95,8,PIA,Oscar Piastri,80.443,80.658,80.443,80.517,
95,9,ALO,Fernando Alonso,80.505,80.646,80.523,80.505,
95,10,OCO,Esteban Ocon,80.507,80.507,80.799,,Q2
95,11,ALB,Alexander Albon,80.525,80.670,80.525,80.948,
95,12,GAS,Pierre Gasly,80.545,80.802,80.545,80.781,
95,13,HAM,Lewis Hamilton,80.599,80.599,80.679,,Q2
95,14,RIC,Daniel Ricciardo,80.707,80.707,80.854,,Q2
95,15,HUL,Nico Hulkenberg,80.774,80.774,81.094,,Q2
95,16,SAR,Logan Sargeant,80.852,80.852,,,Q1
95,17,MAG,Kevin Magnussen,80.951,80.951,,,Q1
95,18,TSU,Yuki Tsunoda,81.012,81.012,,,Q1
95,19,ZHO,Zhou Guanyu,81.024,81.024,,,Q1
95,20,BOT,Valtteri Bottas,81.031,81.031,,,Q1
96,1,PER,Sergio Perez,80.183,80.312,80.210,80.183,
96,2,VER,Max Verstappen,80.185,80.368,80.185,80.472,
96,3,RUS,George Russell,80.280,80.634,80.490,80.280,
96,4,LEC,Charles Leclerc,80.289,80.349,80.380,80.289,
96,5,SAI,Carlos Sainz,80.350,80.350,80.528,80.580,
96,6,NOR,Lando Norris,80.372,80.372,80.599,80.599,
96,7,PIA,Oscar Piastri,80.437,80.494,80.437,80.677,
96,8,ALO,Fernando Alonso,80.493,80.641,80.555,80.493,
96,9,HAM,Lewis Hamilton,80.540,80.712,80.549,80.540,
96,10,GAS,Pierre Gasly,80.560,80.711,80.750,80.560,
96,11,ALB,Alexander Albon,80.604,80.604,80.911,,Q2
96,12,STR,Lance Stroll,80.734,80.734,80.765,,Q2
96,13,RIC,Daniel Ricciardo,80.762,80.823,80.762,,Q2
96,14,TSU,Yuki Tsunoda,80.873,80.873,80.987,,Q2
96,15,OCO,Esteban Ocon,80.884,80.884,80.973,,Q2
96,16,BOT,Valtteri Bottas,80.910,80.910,,,Q1
96,17,ZHO,Zhou Guanyu,80.943,80.943,,,Q1
96,18,HUL,Nico Hulkenberg,80.954,80.954,,,Q1
96,19,MAG,Kevin Magnussen,80.964,80.964,,,Q1
96,20,SAR,Logan Sargeant,81.256,81.256,,,Q1
97,1,HAM,Lewis Hamilton,80.085,80.455,80.438,80.085,
97,2,VER,Max Verstappen,80.122,80.141,80.304,80.122,
97,3,NOR,Lando Norris,80.137,80.521,80.137,80.445,
97,4,PER,Sergio Perez,80.300,80.329,80.301,80.300,
97,5,LEC,Charles Leclerc,80.329,80.329,80.476,80.564,
97,6,RUS,George Russell,80.355,80.386,80.355,80.517,
97,7,ALO,Fernando Alonso,80.379,80.379,80.446,80.626,
97,8,PIA,Oscar Piastri,80.423,80.423,80.564,80.446,
97,9,SAI,Carlos Sainz,80.484,80.484,80.558,80.508,
97,10,STR,Lance Stroll,80.519,80.519,80.792,,Q2
97,11,GAS,Pierre Gasly,80.638,80.682,80.638,80.847,
97,12,SAR,Logan Sargeant,80.684,80.684,80.929,,Q2
97,13,RIC,Daniel Ricciardo,80.717,80.800,80.717,,Q2
97,14,OCO,Esteban Ocon,80.759,80.760,80.759,,Q2
97,15,MAG,Kevin Magnussen,80.814,80.814,81.032,,Q2
97,16,TSU,Yuki Tsunoda,80.860,80.860,,,Q1
97,17,BOT,Valtteri Bottas,80.958,80.958,,,Q1
97,18,ALB,Alexander Albon,81.017,81.017,,,Q1
97,19,ZHO,Zhou Guanyu,81.091,81.091,,,Q1
97,20,HUL,Nico Hulkenberg,81.094,81.094,,,Q1
98,1,RUS,George Russell,80.123,80.123,80.701,80.286,
98,2,VER,Max Verstappen,80.148,80.306,80.148,80.370,
98,3,PER,Sergio Perez,80.215,80.510,80.215,80.472,
98,4,PIA,Oscar Piastri,80.272,80.501,80.272,80.311,
98,5,LEC,Charles Leclerc,80.305,80.754,80.305,80.478,
98,6,NOR,Lando Norris,80.316,80.605,80.316,80.646,
98,7,SAI,Carlos Sainz,80.368,80.368,80.375,80.414,
